prime_award_unique_key,prime_award_piid,prime_award_parent_piid,prime_award_amount,prime_award_base_action_date,prime_award_base_action_date_fiscal_year,prime_award_awarding_agency_code,prime_award_awarding_agency_name,prime_award_awarding_sub_agency_code,prime_award_awarding_sub_agency_name,prime_award_awarding_office_code,prime_award_awarding_office_name,prime_award_funding_agency_code,prime_award_funding_agency_name,prime_award_funding_sub_agency_code,prime_award_funding_sub_agency_name,prime_award_funding_office_code,prime_award_funding_office_name,prime_award_treasury_accounts_funding_this_award,prime_award_federal_accounts_funding_this_award,prime_awardee_duns,prime_awardee_name,prime_awardee_dba_name,prime_awardee_parent_duns,prime_awardee_parent_name,prime_awardee_country_code,prime_awardee_country_name,prime_awardee_address_line_1,prime_awardee_city_name,prime_awardee_state_code,prime_awardee_state_name,prime_awardee_zip_code,prime_awardee_congressional_district,prime_awardee_foreign_postal_code,prime_awardee_business_types,prime_award_primary_place_of_performance_city_name,prime_award_primary_place_of_performance_state_code,prime_award_primary_place_of_performance_state_name,prime_award_primary_place_of_performance_address_zip_code,prime_award_primary_place_of_performance_congressional_district,prime_award_primary_place_of_performance_country_code,prime_award_primary_place_of_performance_country_name,prime_award_description,prime_award_naics_code,prime_award_naics_description,subaward_type,subaward_report_year,subaward_report_month,subaward_number,subaward_amount,subaward_action_date,subaward_action_date_fiscal_year,subawardee_duns,subawardee_name,subawardee_dba_name,subawardee_parent_duns,subawardee_parent_name,subawardee_country_code,subawardee_country_name,subawardee_address_line_1,subawardee_city_name,subawardee_state_code,subawardee_state_name,subawardee_zip_code,subawardee_congressional_district,subawardee_foreign_postal_code,subawardee_business_types,subaward_primary_place_of_performance_address_line_1,subaward_primary_place_of_performance_city_name,subaward_primary_place_of_performance_state_code,subaward_primary_place_of_performance_state_name,subaward_primary_place_of_performance_address_zip_code,subaward_primary_place_of_performance_congressional_district,subaward_primary_place_of_performance_country_code,subaward_primary_place_of_performance_country_name,subaward_description,subawardee_highly_compensated_officer_1_name,subawardee_highly_compensated_officer_1_amount,subawardee_highly_compensated_officer_2_name,subawardee_highly_compensated_officer_2_amount,subawardee_highly_compensated_officer_3_name,subawardee_highly_compensated_officer_3_amount,subawardee_highly_compensated_officer_4_name,subawardee_highly_compensated_officer_4_amount,subawardee_highly_compensated_officer_5_name,subawardee_highly_compensated_officer_5_amount
CONT_AWD_HHSD2002007200160019_7523_HHSD200200720016I_7523,HHSD2002007200160019,HHSD200200720016I,510568.00,2010-09-21,2010,075,Department of Health and Human Services (HHS),7523,CENTERS FOR DISEASE CONTROL,00200,DEPT OF HHS/CENTERS FOR DISEASE CONTROL,075,Department of Health and Human Services (HHS),7523,CENTERS FOR DISEASE CONTROL,00200,DEPT OF HHS/CENTERS FOR DISEASE CONTROL,,,004868105,RESEARCH TRIANGLE INSTITUTE,R T I INTERNATIONAL,004868105,RESEARCH TRIANGLE INSTITUTE,USA,UNITED STATES,3040 CORNWALLIS ROAD PO BOX 12194,RESEARCH TRIANGLE PARK,NC,,277092194,04,,"Contracts and Grants,Nonprofit Organization",Atlanta,GA,,303294018,05,USA,UNITED STATES,TAS::75 0140::TAS SCIENTIFIC LITERACY AS A FACTOR IN PUBLIC ACCEPTANCE AND ADOPTION OF H1N1 RECOMMENDATIONS,541613,MARKETING CONSULTING SERVICES,sub-contract,2012,5,11-312-0210637,59870.00,2011-01-06,2011,825136117,COMMUNICATEHEALTH INC.,,,,USA,UNITED STATES,26 MARKET ST STE 3,NORTHAMPTON,MA,,010603267,02,,"Contracts and Grants,Economically Disadvantaged Women-Owned Small Business,For-Profit Organization,S Corporation,Woman-Owned Business",,NORTHAMPTON ,MA,,010603267,02,USA,UNITED STATES,Subcontract No. 11-312-0210637,,,,,,,,,,
CONT_AWD_HHSM500201200169G_7530_GS10F0097L_4730,HHSM500201200169G,GS10F0097L,1341280.00,2012-09-20,2012,075,Department of Health and Human Services (HHS),7530,CENTERS FOR MEDICARE AND MEDICAID SERVICES,00500,DEPT OF HHS/CMS,075,Department of Health and Human Services (HHS),7530,CENTERS FOR MEDICARE AND MEDICAID SERVICES,00500,DEPT OF HHS/CMS,,,004868105,RESEARCH TRIANGLE INSTITUTE,R T I INTERNATIONAL,004868105,RESEARCH TRIANGLE INSTITUTE,USA,UNITED STATES,3040 CORNWALLIS ROAD PO BOX 12194,RESEARCH TRIANGLE PARK,NC,,277092194,04,,"Contracts and Grants,Nonprofit Organization",research triangle park,MD,,212441849,07,USA,UNITED STATES,SUPPORT- MANAGEMENT: OTHER,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,sub-contract,2013,2,1-312-0213520,46207.00,2013-02-04,2013,049435266,TRUSTEES OF BOSTON UNIVERSITY,,049435266,TRUSTEES OF BOSTON UNIVERSITY,USA,UNITED STATES,1 SILBER WAY,BOSTON,MA,,022151703,08,,"Contracts and Grants,Educational Institution,Nonprofit Organization,Private University or College",,BOSTON,MA,,022151703,08,USA,UNITED STATES,SUBCONTRACT 1-312-0213520,,,,,,,,,,
CONT_AWD_EPB14H00018_6800_EPBPA12H0036_6800,EPB14H00018,EPBPA12H0036,172115.00,2013-12-10,2014,068,Environmental Protection Agency (EPA),6800,ENVIRONMENTAL PROTECTION AGENCY,HCO00,HEADQUARTERS PROCUREMENT OPERATIONS DIVISION (HPOD),068,Environmental Protection Agency (EPA),6800,ENVIRONMENTAL PROTECTION AGENCY,6820,OFFICE FOR AIR AND RADIATION (OAR),,,112947395,"EASTERN RESEARCH GROUP, INC.",,112947395,"EASTERN RESEARCH GROUP, INC.",USA,UNITED STATES,110 HARTWELL AVE,LEXINGTON,MA,,024213118,05,,"Contracts and Grants,For-Profit Organization,S Corporation",Lexington,MA,,024213118,05,USA,UNITED STATES,IGF::OT::IGF PROGRAM SUPPORT ACTIVITIES FOR CLIMATE AND CLEAN ENERGY FOR ESIB; TASK ORDER #0108--CLIMATE AND CLEAN ENERGY TECH SUPPORT,541620,ENVIRONMENTAL CONSULTING SERVICES,sub-contract,2014,5,ESIB-0036/07,40000.00,2013-12-10,2014,956098297,SYNAPSE ENERGY ECONOMICS INC,,,,USA,UNITED STATES,485 MASSACHUSETTS AVE STE 2,CAMBRIDGE,MA,,021394095,08,,"Contracts and Grants,For-Profit Organization,S Corporation",,Cambridge,VA,,021394058,08,USA,UNITED STATES,"The Subcontractor will provide support to EPA in the four work areas described below, which fall under
 the responsibility of the programs in the Climate Protection Partnerships Division. The Subcontractor will
 track and report hours and expenditures for each of the four individual tasks.
 Note that Task 1 is reserved for ERG administrative activities in the original EPA Task Order. Thus, the
 numbering below starts with Task 2.
 Task 2: AVERT and User Manual Updates and Maintenance
 Under the new Task Order, the Subcontractor should be prepared to conduct the steps described below if
 directed by EPA.
 Respond to state beta tester comments. In the fourth quarter of 2013, AVERT and user guidance
 materials were delivered to five state environmental agencies for review and a  beta test.  The
 Subcontractor will finish characterizing the comments in consultation with EPA, respond to open
 questions as required, and modify both AVERT and guidance materials as deemed appropriate, with EPA
 guidance. The bulk of this work is expected to occur immediately upon issuance of the Task Order to
 support the release of AVERT in early 2014.
 Finalize benchmarking analysis. A benchmarking analysis was developed under a previous Task Order.
 The Subcontractor will respond to EPA comments and finalize the benchmarking analysis accordingly,
 and will work with EPA to provide technical support during the internal/external release of this document
 as deemed appropriate. As needed and under the direction of EPA, the Subcontractor will modify
 components of the tool to address findings from the benchmarking analysis",,,,,,,,,,
CONT_AWD_HHSM500T0002_7530_HHSM500200600023I_7530,HHSM500T0002,HHSM500200600023I,111009457.00,2012-04-01,2012,075,Department of Health and Human Services (HHS),7530,CENTERS FOR MEDICARE AND MEDICAID SERVICES,00500,DEPT OF HHS/CMS,075,Department of Health and Human Services (HHS),7530,CENTERS FOR MEDICARE AND MEDICAID SERVICES,00500,DEPT OF HHS/CMS,,,807899653,"NATIONAL GOVERNMENT SERVICES, INC.",,037955940,"WELLPOINT, INC.",USA,UNITED STATES,8115 KNUE RD,INDIANAPOLIS,IN,,462501936,05,,"Contracts and Grants,For-Profit Organization",Indianapolis,IN,,462501936,05,USA,UNITED STATES,NEXT GENERATION DESKTOP IGF::OT::IGF FOR OTHER FUNCTIONS,541512,COMPUTER SYSTEMS DESIGN SERVICES,sub-contract,2014,5,17398,48823.03,2014-04-08,2014,868532131,EMPIRIX INC.,,868532131,EMPIRIX INC.,USA,UNITED STATES,20 CROSBY DR,BEDFORD,MA,,017301402,06,,"Contracts,For-Profit Organization,Manufacturer of Goods",,Indianapolis,IN,,462501936,07,USA,UNITED STATES,Support on Empirix Software,,,,,,,,,,
CONT_AWD_HHSD2002010372170002_7523_HHSD200201037217I_7523,HHSD2002010372170002,HHSD200201037217I,11897265.00,2011-05-02,2011,075,Department of Health and Human Services (HHS),7523,CENTERS FOR DISEASE CONTROL,00200,DEPT OF HHS/CENTERS FOR DISEASE CONTROL,075,Department of Health and Human Services (HHS),7523,CENTERS FOR DISEASE CONTROL,00200,DEPT OF HHS/CENTERS FOR DISEASE CONTROL,075-2012/2012-0943-000;075-2012/2012-0949-000;075-2012/2012-0951-000;075-2012/2012-0955-000;075-2012/2012-0956-000;075-2013/2013-0949-000;075-2013/2013-0951-000;075-2013/2013-0956-000;075-2013/2013-0959-000,075-0943;075-0949;075-0951;075-0955;075-0956;075-0959,064681021,NORTHROP GRUMMAN INFORMATION TECHNOLOGY INC,CIVILIAN AGENCIES,967356127,NORTHROP GRUMMAN CORPORATION,USA,UNITED STATES,7575 COLSHIRE DR,MCLEAN,VA,,221027508,08,,"Contracts and Grants,For-Profit Organization",McLean,GA,,303292206,05,USA,UNITED STATES,INFORMATION MANAGEMENT SERVICES FOR NCEZID,541512,COMPUTER SYSTEMS DESIGN SERVICES,sub-contract,2014,7,7500102430,530985.00,2012-04-16,2012,602352924,"PARTNERS IN HEALTH, A NONPROFIT CORPORATION",,,,USA,UNITED STATES,888 COMMONWEALTH AVE 3RD FL,BOSTON,MA,,022151205,08,,"Grants,Nonprofit Organization",,BOSTON,MA,,022151205,08,USA,UNITED STATES,Professional engineering services,,,,,,,,,,
CONT_AWD_HHSD2002010372170002_7523_HHSD200201037217I_7523,HHSD2002010372170002,HHSD200201037217I,11897265.00,2011-05-02,2011,075,Department of Health and Human Services (HHS),7523,CENTERS FOR DISEASE CONTROL,00200,DEPT OF HHS/CENTERS FOR DISEASE CONTROL,075,Department of Health and Human Services (HHS),7523,CENTERS FOR DISEASE CONTROL,00200,DEPT OF HHS/CENTERS FOR DISEASE CONTROL,075-2012/2012-0943-000;075-2012/2012-0949-000;075-2012/2012-0951-000;075-2012/2012-0955-000;075-2012/2012-0956-000;075-2013/2013-0949-000;075-2013/2013-0951-000;075-2013/2013-0956-000;075-2013/2013-0959-000,075-0943;075-0949;075-0951;075-0955;075-0956;075-0959,064681021,NORTHROP GRUMMAN INFORMATION TECHNOLOGY INC,CIVILIAN AGENCIES,967356127,NORTHROP GRUMMAN CORPORATION,USA,UNITED STATES,7575 COLSHIRE DR,MCLEAN,VA,,221027508,08,,"Contracts and Grants,For-Profit Organization",McLean,GA,,303292206,05,USA,UNITED STATES,INFORMATION MANAGEMENT SERVICES FOR NCEZID,541512,COMPUTER SYSTEMS DESIGN SERVICES,sub-contract,2014,7,7500093271,1262423.00,2011-06-29,2011,876443623,"PERCUSSION SOFTWARE, INC.",,,,USA,UNITED STATES,600 UNICORN PARK DR FL 3,WOBURN,MA,,018013343,07,,"Contracts and Grants,For-Profit Organization,S Corporation",,WOBURN,MA,,018013376,07,USA,UNITED STATES,Professional engineering services,,,,,,,,,,
CONT_AWD_HHSD2002010372170002_7523_HHSD200201037217I_7523,HHSD2002010372170002,HHSD200201037217I,11897265.00,2011-05-02,2011,075,Department of Health and Human Services (HHS),7523,CENTERS FOR DISEASE CONTROL,00200,DEPT OF HHS/CENTERS FOR DISEASE CONTROL,075,Department of Health and Human Services (HHS),7523,CENTERS FOR DISEASE CONTROL,00200,DEPT OF HHS/CENTERS FOR DISEASE CONTROL,075-2012/2012-0943-000;075-2012/2012-0949-000;075-2012/2012-0951-000;075-2012/2012-0955-000;075-2012/2012-0956-000;075-2013/2013-0949-000;075-2013/2013-0951-000;075-2013/2013-0956-000;075-2013/2013-0959-000,075-0943;075-0949;075-0951;075-0955;075-0956;075-0959,064681021,NORTHROP GRUMMAN INFORMATION TECHNOLOGY INC,CIVILIAN AGENCIES,967356127,NORTHROP GRUMMAN CORPORATION,USA,UNITED STATES,7575 COLSHIRE DR,MCLEAN,VA,,221027508,08,,"Contracts and Grants,For-Profit Organization",McLean,GA,,303292206,05,USA,UNITED STATES,INFORMATION MANAGEMENT SERVICES FOR NCEZID,541512,COMPUTER SYSTEMS DESIGN SERVICES,sub-contract,2014,7,7500100980,73788.00,2012-03-01,2012,138258038,"SAPPHIRE TECHNOLOGIES, LP",SAPPHIRE TECHNOLOGIES NORTH AMERICA,413860701,RANDSTAD HOLDING Nv,USA,UNITED STATES,"10 PRESIDENTIAL WAY, STE-101",WOBURN,MA,,018015118,07,,"Contracts and Grants,For-Profit Organization",,WOBURN,MA,,018011100,07,USA,UNITED STATES,Professional engineering services,,,,,,,,,,
CONT_AWD_HHSD2002010372170002_7523_HHSD200201037217I_7523,HHSD2002010372170002,HHSD200201037217I,11897265.00,2011-05-02,2011,075,Department of Health and Human Services (HHS),7523,CENTERS FOR DISEASE CONTROL,00200,DEPT OF HHS/CENTERS FOR DISEASE CONTROL,075,Department of Health and Human Services (HHS),7523,CENTERS FOR DISEASE CONTROL,00200,DEPT OF HHS/CENTERS FOR DISEASE CONTROL,075-2012/2012-0943-000;075-2012/2012-0949-000;075-2012/2012-0951-000;075-2012/2012-0955-000;075-2012/2012-0956-000;075-2013/2013-0949-000;075-2013/2013-0951-000;075-2013/2013-0956-000;075-2013/2013-0959-000,075-0943;075-0949;075-0951;075-0955;075-0956;075-0959,064681021,NORTHROP GRUMMAN INFORMATION TECHNOLOGY INC,CIVILIAN AGENCIES,967356127,NORTHROP GRUMMAN CORPORATION,USA,UNITED STATES,7575 COLSHIRE DR,MCLEAN,VA,,221027508,08,,"Contracts and Grants,For-Profit Organization",McLean,GA,,303292206,05,USA,UNITED STATES,INFORMATION MANAGEMENT SERVICES FOR NCEZID,541512,COMPUTER SYSTEMS DESIGN SERVICES,sub-contract,2014,7,7500093300,319249.00,2011-06-29,2011,138258038,"SAPPHIRE TECHNOLOGIES, LP",SAPPHIRE TECHNOLOGIES NORTH AMERICA,413860701,RANDSTAD HOLDING Nv,USA,UNITED STATES,"10 PRESIDENTIAL WAY, STE-101",WOBURN,MA,,018015118,07,,"Contracts and Grants,For-Profit Organization",,WOBURN,MA,,018011100,07,USA,UNITED STATES,Professional engineering services,,,,,,,,,,
CONT_AWD_HHSD2002010372170002_7523_HHSD200201037217I_7523,HHSD2002010372170002,HHSD200201037217I,11897265.00,2011-05-02,2011,075,Department of Health and Human Services (HHS),7523,CENTERS FOR DISEASE CONTROL,00200,DEPT OF HHS/CENTERS FOR DISEASE CONTROL,075,Department of Health and Human Services (HHS),7523,CENTERS FOR DISEASE CONTROL,00200,DEPT OF HHS/CENTERS FOR DISEASE CONTROL,075-2012/2012-0943-000;075-2012/2012-0949-000;075-2012/2012-0951-000;075-2012/2012-0955-000;075-2012/2012-0956-000;075-2013/2013-0949-000;075-2013/2013-0951-000;075-2013/2013-0956-000;075-2013/2013-0959-000,075-0943;075-0949;075-0951;075-0955;075-0956;075-0959,064681021,NORTHROP GRUMMAN INFORMATION TECHNOLOGY INC,CIVILIAN AGENCIES,967356127,NORTHROP GRUMMAN CORPORATION,USA,UNITED STATES,7575 COLSHIRE DR,MCLEAN,VA,,221027508,08,,"Contracts and Grants,For-Profit Organization",McLean,GA,,303292206,05,USA,UNITED STATES,INFORMATION MANAGEMENT SERVICES FOR NCEZID,541512,COMPUTER SYSTEMS DESIGN SERVICES,sub-contract,2014,7,7500102941,50000.00,2012-04-27,2012,011364531,"GENERAL DYNAMICS C4 SYSTEMS, INC.",,001381284,GENERAL DYNAMICS CORPORATION,USA,UNITED STATES,77 A ST,NEEDHAM,MA,,024942806,09,,"Contracts and Grants,For-Profit Organization",,EWING,NJ,,086283434,12,USA,UNITED STATES,Data Voice or Multimedia Network Equipment or Platforms and,John Cole,922654.00,Manny Mora,823135.00,Scott Howat,772828.00,Bill Weiss,733449.00,Chris Marzilli,1690862.00
CONT_AWD_HHSN268201300025C_7529_-NONE-_-NONE-,HHSN268201300025C,,9617173.00,2013-07-16,2013,075,Department of Health and Human Services (HHS),7529,NATIONAL INSTITUTES OF HEALTH,75N920,NATIONAL INSTITUTES OF HEALTH NHLBI,075,Department of Health and Human Services (HHS),7529,NATIONAL INSTITUTES OF HEALTH,75N920,NATIONAL INSTITUTES OF HEALTH NHLBI,075-2013/2013-0872-000;075-2014/2014-0872-000;075-2015/2015-0843-000;075-2015/2015-0872-000;075-2016/2016-0843-000;075-2017/2017-0843-000;075-2017/2017-0872-000,075-0843;075-0872,063690705,UNIVERSITY OF ALABAMA AT BIRMINGHAM,UNIVERSITY OF ALABAMA AT BIRMINGHAM,808245794,The University Of Alabama System,USA,UNITED STATES,701 S 20TH ST,BIRMINGHAM,AL,,352940001,07,,,Birmingham,AL,,352940001,07,USA,UNITED STATES,IGF::OT::IGF CORONARY ARTERY RISK DEVELOPMENT IN YOUNG ADULTS (CARDIA) STUDY - COORDINATING CENTER,541712,"RESEARCH AND DEVELOPMENT IN THE PHYSICAL, ENGINEERING, AND LIFE SCIENCES (EXCEPT BIOTECHNOLOGY)",sub-contract,2016,10,000501394-002-A03,43004.00,2016-10-24,2017,603847393,UNIVERSITY OF MASSACHUSETTS,UNIVERSITY MSSCHSSETTS MED LIB,079520631,UNIVERSITY OF MASSACHUSETTS,USA,UNITED STATES,55 LAKE AVE N,WORCESTER,MA,,016550002,03,,"1862 Land Grant College,Contracts and Grants,Educational Institution,State Controlled Institution of Higher Learning,U.S. State Government",,Worcester,MA,,016550002,03,USA,UNITED STATES,"Subcontractor will act as committee member to oversee all Publications and Presentations as a CARDIA Coordinating Center and oversee evolution of all policies as needed.
 ",,,,,,,,,,
CONT_AWD_HHSF223201400115C_7524_-NONE-_-NONE-,HHSF223201400115C,,6058526.00,2014-08-26,2014,075,Department of Health and Human Services (HHS),7524,FOOD AND DRUG ADMINISTRATION,75F401,FDA OFFICE OF ACQ  GRANT SVCS,075,Department of Health and Human Services (HHS),7524,FOOD AND DRUG ADMINISTRATION,75F401,FDA OFFICE OF ACQ  GRANT SVCS,075-2017/2017-0600-000;075-2018/2018-0600-000,075-0600,072933393,UNIVERSITY OF SOUTHERN CALIFORNIA,"MASSACHUSETTS GENERAL HOSPITAL, THE",072933393,UNIVERSITY OF SOUTHERN CALIFORNIA,USA,UNITED STATES,3720 S FLOWER STREET THIRD FLOOR,LOS ANGELES,CA,,900890001,37,,,LA,MA,,021142621,08,USA,UNITED STATES,"IGF::CL::IGF BAA CONTRACT TITLED, ""RAPID ASSESSMENT OF ACUTE ILLNESS AND INJURY TO ENHANCE THE U.S. RESPONSE TO PUBLIC HEALTH EMERGENCIES.""",541712,"RESEARCH AND DEVELOPMENT IN THE PHYSICAL, ENGINEERING, AND LIFE SCIENCES (EXCEPT BIOTECHNOLOGY)",sub-contract,2016,11,76668596,94189.00,2016-11-14,2017,076593722,"CHILDREN'S HOSPITAL CORPORATION, THE",CHILDRENS HOSPITAL BOSTON,076593722,"CHILDREN'S HOSPITAL CORPORATION, THE",USA,UNITED STATES,300 LONGWOOD AVE,BOSTON,MA,,021155724,07,,"Contracts and Grants,Hospital,Nonprofit Organization",,Boston,MA,,021155724,07,USA,UNITED STATES,Rapid Assessment of Acute Illness and Injury to Enhance the U.S. Response to Public Health Emergencies,,,,,,,,,,
CONT_AWD_EPB15H00119_6800_EPBPA15H0004_6800,EPB15H00119,EPBPA15H0004,714198.07,2015-06-19,2015,068,Environmental Protection Agency (EPA),6800,ENVIRONMENTAL PROTECTION AGENCY,68HE0H,HQ PROC OPS DIVISION (HPOD),068,Environmental Protection Agency (EPA),6800,ENVIRONMENTAL PROTECTION AGENCY,68W000,REGION 7 (FUNDING OFFICE),068-2015/2016-0108-000,068-0108,072648579,"ICF INCORPORATED, L.L.C.",,139001544,"ICF INTERNATIONAL, INC.",USA,UNITED STATES,9300 LEE HWY,FAIRFAX,VA,Virginia,220316050,11,,,FAIRFAX,VA,Virginia,220316050,11,USA,UNITED STATES,IGF::OT::IGF PRODUCT DEVELOPMENT HVAC AND APPLIANCES,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,sub-contract,2015,10,15KBBO0095,36000.00,2015-10-22,2016,101163731,"CADMUS GROUP LLC, THE",,101163731,"CADMUS GROUP LLC, THE",USA,UNITED STATES,100 5TH AVE STE 100,WALTHAM,MA,Massachusetts,024518727,07,,"For-Profit Organization,Limited Liability Company",,Waltham,MA,Massachusetts,024518727,07,USA,UNITED STATES,"Contrator will work in collaboration with ICF International (ICF) to provide technical and market research, industry coordination, and general support required to assist EPA in the development of revised ENERGY STAR specifications for water heaters and light commercial HVACequipment.",,,,,,,,,,
CONT_AWD_HHSM500201200017C_7530_-NONE-_-NONE-,HHSM500201200017C,,98261240.00,2011-12-09,2012,075,Department of Health and Human Services (HHS),7530,CENTERS FOR MEDICARE AND MEDICAID SERVICES,00500,DEPT OF HHS/CMS,075,Department of Health and Human Services (HHS),7530,CENTERS FOR MEDICARE AND MEDICAID SERVICES,00500,DEPT OF HHS/CMS,,,172851412,HEALTH RESEARCH AND EDUCATIONAL TRUST,HEALTH RESEARCH AND EDUCATIONAL TRUST,051064566,AMERICAN HOSPITAL ASSOCIATION INC,USA,UNITED STATES,155 N WACKER DR STE 400,CHICAGO,IL,,606064425,07,,"Contracts and Grants,Nonprofit Organization",Chicago,IL,,606061725,07,USA,UNITED STATES,HOSPITAL ENGAGEMENT CONTRACTOR,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,sub-contract,2012,4,80298-MA,50000.00,2012-01-24,2012,066630302,"MASSACHUSETTS HOSPITAL ASSOCIATION, INC., THE",,,,USA,UNITED STATES,5 NEW ENGLAND EXECUTIVE PARK,BURLINGTON,MA,,018035010,06,,"Contracts,Nonprofit Organization",,Burlington,MA,,018035010,06,USA,UNITED STATES,"The Centers for Medicare & Medicaid Services ( CMS ) awarded Prime Contract No. HHSM-500-2012-00017C to Contractor to implement the Partnership for Patients ( PFP ), a priority project designed to reduce inpatient harm by 40% and readmissions by 20% over a 3 year period.  Contractor, in turn, engaged Subcontractor to perform the tasks and provide the deliverables described below and in support of its requirements under the Prime Contract.  
 
 This Base Period Scope of Work is divided into two phases.  Phase 1 will cover Subcontractor s performance through 04/01/2012.  Phase 2 will cover the remainder of the Base Period.  Details of the Scope of Work for Phase II will be added to this Agreement by written amendment signed by the Parties (the  Phase 2 SOW Amendment ).  A separate Scope of Work will be provided to Subcontractor prior to expiration of the Base Period if Contractor exercises the Option Period.  
 
 The guaranteed funding for Phase 1 of the Subcontractor s effort is a single up front lump sum payment of $50,000 U.S. Dollars, payable within thirty (30) business days of execution of this Agreement.  During Phase 1, Subcontractor will also be eligible for an additional $1,000 U.S. Dollars per committed hospital to be paid by Subcontractor to the hospital to offset the hospital s data collection costs.  A lump sum of these offset payments will be paid to Subcontractor within thirty (30) business days of delivery of the Subcontractor s list of participating hospitals and the commitment letters.  Phase 2 funding will be made available according to a schedule of deliverables and payments as specified in the Phase 2 SOW Amendment.  The Phase 2 not-to-exceed funding is $TBD U.S. Dollars.  Subcontractor is solely responsible for any costs for completion of the Phase 1 and Phase 2 tasks and deliverables in excess of these amounts.  
 
 PHASE 1 TASKS:
 
 1. Distribute  Needs Assessment Survey  (supplied by Contractor in early 01/2012) to participating hospitals no later than 01/2102/24/2012.
 2. Ensure completion rate of at least 85% of participating hospitals.
 3. Analyze With HRET, analyze results of  Needs Assessment Surveys  
 4. Draft work plan and budget for performing Phase II.  Work plan and budget shall cover two time periods (1) remainder of 2012, and (2) calendar 2013.  The total budget shall be less than the Phase 2 not-to-exceed funding amount set out above.  Subcontractor shall consult with Contractor on the proposed plan and budget.  
 5. [__]
 
 PHASE 1 DELIVERABLES:
 
 1. Final Llist of hospitals committed to work with Subcontractor as well as copies of hospital commitment letters.  Due 01/05131/2012.  
 2. Completed  Needs Assessment Survey  results to Contractor.  Due 02/1424/2012.  
 3. Draft work plan and budget for performing Phase II.  Work plan must include an event or improvement activity to be conducted by 04/06/2012.  Due 03/0115/2012. 
 4. Subcontractor is required to provide monthly progress reports that: (1) identify the individuals performing work on behalf of Subcontractor, the hours worked by each such individual during the previous month, and a statement of expenses incurred in performance of the work during the previous month; and (2) discuss the work completed during the previous month.  Due by the fifteenth of the following month (first report due 0304/15/2012 for month of FebruaryMarch).  
 5. Executed amendments to the Agreement adding final Phase II Scope of Work.  Due 04/01/2012.  
 
 PHASE 2 TASKS:
 
 1. TBD
 
 PHASE 2 DELIVERABLES:
 
 1. Subcontractor is required to provide monthly progress reports that: (1) identify the individuals performing work on behalf of Subcontractor, the hours worked by each such individual during the previous month and a statement of expenses incurred in performance of the work during the previous month; (2) include a discussion of effort spent in comparison to the work plan and budget and (3) discuss the work completed during the previous month.  Due by the",,,,,,,,,,
CONT_AWD_HHSM500201200017C_7530_-NONE-_-NONE-,HHSM500201200017C,,98261240.00,2011-12-09,2012,075,Department of Health and Human Services (HHS),7530,CENTERS FOR MEDICARE AND MEDICAID SERVICES,00500,DEPT OF HHS/CMS,075,Department of Health and Human Services (HHS),7530,CENTERS FOR MEDICARE AND MEDICAID SERVICES,00500,DEPT OF HHS/CMS,,,172851412,HEALTH RESEARCH AND EDUCATIONAL TRUST,HEALTH RESEARCH AND EDUCATIONAL TRUST,051064566,AMERICAN HOSPITAL ASSOCIATION INC,USA,UNITED STATES,155 N WACKER DR STE 400,CHICAGO,IL,,606064425,07,,"Contracts and Grants,Nonprofit Organization",Chicago,IL,,606061725,07,USA,UNITED STATES,HOSPITAL ENGAGEMENT CONTRACTOR,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,sub-contract,2012,4,80298-IHI,252000.00,2012-02-14,2012,363459905,INSTITUTE FOR HEALTHCARE IMPROVEMENT,Ihi,363459905,INSTITUTE FOR HEALTHCARE IMPROVEMENT,USA,UNITED STATES,20 UNIVERSITY RD STE 7,Cambridge,MA,,021385815,08,,,,Chicago,IL,,021385815,08,USA,UNITED STATES,"Provide staff time for input into the design of the improvement strategies and activities for HRET. provide faculty time as subject matter experts for educational events suchs as webinars, conferences, collaboratives and other improvement activities. Subcontractor is required to provide monthly progress reports that identify the individuals performing work on behalf of subcontractor, the hours worked by each such individual during the previous month and a a statement of expenses incurred in eprformance of the work during teh prvious month and discuss the work completed during the previous month.",,,,,,,,,,
